tweet_id,tweet_created_at,tweet_text,tweet_lang,tweet_source,tweet_reply_settings,tweet_conversation_id,tweet_in_response_to_user,tweet_username,tweet_user_tweet_count,tweet_user_description,tweet_user_location,tweet_user_created_at,tweet_user_pinned_tweet,tweet_user_profile_url,tweet_user_verified,tweet_user_listed_count,tweet_user_following_count,tweet_user_followers_count,tweet_reply_count,tweet_like_count,tweet_quote_count,tweet_reply_count,tweet_reference_type,tweet_reference_id,tweet_clean_text,tweet_sentiment_all,tweet_sentiment_compound,tweet_hashtags,tweet_annotations,tweet_urls,tweet_mentions,tweet_user_id,tweet_context_annotations,tweet_annotations,domain_ids,entity_ids
1481375568092438533,2022-01-12 21:20:32+00:00,"@HawleyMO @TuckerCarlson @Patty4MO @MayorLucasKC @MOHospitals @MONurses @EFMoriarty @tishaura @mobarnews @GovParsonMO @clairecmc @kimguilfoyle @KRJONZ @KelliAFord @ShowMe @mariannadeal @MoGov @MissouriPress @NPR @TheJusticeDept @scuds57 @FPWellman @maddow @MoSenDems @BigElad @MarkPedroli @sbarrett01 @winger_brian @gregrazer @ABAesq @kmbc @MOEthics @KCStar @VP @AGEricSchmitt @DrSamPage @January6thCmte @CoraFaith4MO @SLULAW @MOMedicalAssn @MoAcep @MOLegDems @tonymess @CDCgov @MSTA @sdieckhaus @jzikah @burgessev @DonnybrookStl @AndrewLeppert υ. Schmitt received the right number of views but the creep is still worse than Ted Cruz. Our dollar-store Hawley pretends to be jolly but knows in the end he will lose. Upon trying to chase too much clout, Eric’s candidacy got rained out. #mosen 🌨⚾️👋🏼 5/
https://t.co/aKNo3D9miy https://t.co/9tWimHs6Zh",en,Twitter for iPhone,everyone,1478544584913428483,4095955278,jchrthomas,70200,"Eric let the pandemic grow big while moonlighting for his Senate gig. He had sickening news: schools protection should lose, notwithstanding many graves to dig.","CA ⇔ Peculiar, Mo. 🏳️‍🌈 ⇔ NC",2015-11-02 00:05:10+00:00,1358544854121385987,https://pbs.twimg.com/profile_images/1480031537609515009/rOqDvb1P_normal.jpg,False,0,2391,1480,1,0,0,1,quoted<ReferencedTweet id,1155997492002996225,"υ. Schmitt received the right number of views but the creep is still worse than Ted Cruz. Our dollar-store Hawley pretends to be jolly but knows in the end he will lose. Upon trying to chase too much clout, Eric’s candidacy got rained out. #mosen 🌨⚾️👋🏼 5/","{'neg': 0.163, 'neu': 0.738, 'pos': 0.098, 'compound': -0.5719}",-0.5719,['mosen'],"['Person', 'Schmitt', 'Person', 'Ted Cruz', 'Person', 'Hawley', 'Person', 'Eric']","['https://twitter.com/eric_schmitt/status/1155997492002996225', 'https://twitter.com/jchrthomas/status/1481375568092438533/photo/1']","['HawleyMO', 'TuckerCarlson', 'Patty4MO', 'MayorLucasKC', 'MOHospitals', 'MONurses', 'EFMoriarty', 'tishaura', 'mobarnews', 'GovParsonMO', 'clairecmc', 'kimguilfoyle', 'KRJONZ', 'KelliAFord', 'ShowMe', 'mariannadeal', 'MoGov', 'MissouriPress', 'NPR', 'TheJusticeDept', 'scuds57', 'FPWellman', 'maddow', 'MoSenDems', 'BigElad', 'MarkPedroli', 'sbarrett01', 'winger_brian', 'gregrazer', 'ABAesq', 'kmbc', 'MOEthics', 'KCStar', 'VP', 'AGEricSchmitt', 'DrSamPage', 'January6thCmte', 'CoraFaith4MO', 'SLULAW', 'MOMedicalAssn', 'MoAcep', 'MOLegDems', 'tonymess', 'CDCgov', 'MSTA', 'sdieckhaus', 'jzikah', 'burgessev', 'DonnybrookStl', 'AndrewLeppert']",4095955278,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '875006493984149509', 'name': 'Kamala Harris', 'description': 'US Senator Kamala Harris (CA)'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1055165655240990720', 'name': 'Tucker Carlson', 'description': 'Tucker Carlson'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070711267847852032', 'name': 'Kimberly Guilfoyle', 'description': 'American journalist, attorney'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '875006493984149509', 'name': 'Kamala Harris', 'description': 'US Senator Kamala Harris (CA)'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1065655657548832768', 'name': 'NPR', 'description': 'NPR'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '1055165655240990720', 'name': 'Tucker Carlson', 'description': 'Tucker Carlson'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '1070711267847852032', 'name': 'Kimberly Guilfoyle', 'description': 'American journalist, attorney'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10037721448', 'name': 'Ted Cruz', 'description': 'US Senator Ted Cruz (TX)\n'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809103392609996800', 'name': 'Rachel Maddow', 'description': 'Rachel Maddow'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10037721448', 'name': 'Ted Cruz', 'description': 'US Senator Ted Cruz (TX)\n'}}, {'domain': {'id': '58', 'name': 'Entertainment Personality', 'description': 'An entertainment personality in the world, like Anderson Cooper or Miranda Sings'}, 'entity': {'id': '809103392609996800', 'name': 'Rachel Maddow', 'description': 'Rachel Maddow'}}]","['Person', 'Schmitt', 'Person', 'Ted Cruz', 'Person', 'Hawley', 'Person', 'Eric']","['attorney 10', 'description: US Senator Kamala Harris CA) 47', 'description: US Senator Ted Cruz TX)\\n 58', 'description: Tucker Carlson 10', 'description: US Senator Ted Cruz TX)\\n 10', 'description: US Senator Kamala Harris CA) 10', 'attorney 35', '10', 'description: NPR 94', 'description: Tucker Carlson 94', 'description: Rachel Maddow 35']","['10037721448', '1070711267847852032', '1055165655240990720', '1065655657548832768', '809103392609996800', '875006493984149509']"
1481375523037138947,2022-01-12 21:20:21+00:00,"@HawleyMO @CaseyNolen @ksdknews @Patty4MO @MayorLucasKC @MOHospitals @MONurses @EFMoriarty @tishaura @mobarnews @GovParsonMO @clairecmc @kimguilfoyle @KRJONZ @KelliAFord @ShowMe @mariannadeal @MoGov @MissouriPress @NPR @TheJusticeDept @scuds57 @FPWellman @maddow @MoSenDems @BigElad @MarkPedroli @sbarrett01 @winger_brian @gregrazer @ABAesq @KDHE @MOEthics @KCStar @VP @AGEricSchmitt @DrSamPage @January6thCmte @CoraFaith4MO @SLULAW @MOMedicalAssn @MoAcep @MOLegDems @Dogan4Rep @MSTA @sdieckhaus @lizstl13 @bshelly @SarahUnsicker @AndrewLeppert υ. Schmitt received the right number of views but the creep is still worse than Ted Cruz. Our dollar-store Hawley pretends to be jolly but knows in the end he will lose. Upon trying to chase too much clout, Eric’s candidacy got rained out. #mosen 🌨⚾️👋🏼 5/
https://t.co/aKNo3D9miy https://t.co/LzBw8MElu7",en,Twitter for iPhone,everyone,1479587798302744578,4095955278,jchrthomas,70200,"Eric let the pandemic grow big while moonlighting for his Senate gig. He had sickening news: schools protection should lose, notwithstanding many graves to dig.","CA ⇔ Peculiar, Mo. 🏳️‍🌈 ⇔ NC",2015-11-02 00:05:10+00:00,1358544854121385987,https://pbs.twimg.com/profile_images/1480031537609515009/rOqDvb1P_normal.jpg,False,0,2391,1480,1,1,0,1,quoted<ReferencedTweet id,1155997492002996225,"υ. Schmitt received the right number of views but the creep is still worse than Ted Cruz. Our dollar-store Hawley pretends to be jolly but knows in the end he will lose. Upon trying to chase too much clout, Eric’s candidacy got rained out. #mosen 🌨⚾️👋🏼 5/","{'neg': 0.163, 'neu': 0.738, 'pos': 0.098, 'compound': -0.5719}",-0.5719,['mosen'],"['Person', 'Schmitt', 'Person', 'Ted Cruz', 'Person', 'Hawley', 'Person', 'Eric']","['https://twitter.com/eric_schmitt/status/1155997492002996225', 'https://twitter.com/jchrthomas/status/1481375523037138947/photo/1']","['HawleyMO', 'CaseyNolen', 'ksdknews', 'Patty4MO', 'MayorLucasKC', 'MOHospitals', 'MONurses', 'EFMoriarty', 'tishaura', 'mobarnews', 'GovParsonMO', 'clairecmc', 'kimguilfoyle', 'KRJONZ', 'KelliAFord', 'ShowMe', 'mariannadeal', 'MoGov', 'MissouriPress', 'NPR', 'TheJusticeDept', 'scuds57', 'FPWellman', 'maddow', 'MoSenDems', 'BigElad', 'MarkPedroli', 'sbarrett01', 'winger_brian', 'gregrazer', 'ABAesq', 'KDHE', 'MOEthics', 'KCStar', 'VP', 'AGEricSchmitt', 'DrSamPage', 'January6thCmte', 'CoraFaith4MO', 'SLULAW', 'MOMedicalAssn', 'MoAcep', 'MOLegDems', 'Dogan4Rep', 'MSTA', 'sdieckhaus', 'lizstl13', 'bshelly', 'SarahUnsicker', 'AndrewLeppert']",4095955278,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '875006493984149509', 'name': 'Kamala Harris', 'description': 'US Senator Kamala Harris (CA)'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070711267847852032', 'name': 'Kimberly Guilfoyle', 'description': 'American journalist, attorney'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '875006493984149509', 'name': 'Kamala Harris', 'description': 'US Senator Kamala Harris (CA)'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1065655657548832768', 'name': 'NPR', 'description': 'NPR'}}, {'domain': {'id': '94', 'name': 'Journalist', 'description': ""A journalist like 'Anderson Cooper'""}, 'entity': {'id': '1070711267847852032', 'name': 'Kimberly Guilfoyle', 'description': 'American journalist, attorney'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10037721448', 'name': 'Ted Cruz', 'description': 'US Senator Ted Cruz (TX)\n'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '809103392609996800', 'name': 'Rachel Maddow', 'description': 'Rachel Maddow'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10037721448', 'name': 'Ted Cruz', 'description': 'US Senator Ted Cruz (TX)\n'}}, {'domain': {'id': '58', 'name': 'Entertainment Personality', 'description': 'An entertainment personality in the world, like Anderson Cooper or Miranda Sings'}, 'entity': {'id': '809103392609996800', 'name': 'Rachel Maddow', 'description': 'Rachel Maddow'}}]","['Person', 'Schmitt', 'Person', 'Ted Cruz', 'Person', 'Hawley', 'Person', 'Eric']","['attorney 10', 'description: US Senator Kamala Harris CA) 47', 'description: US Senator Ted Cruz TX)\\n 58', 'description: US Senator Ted Cruz TX)\\n 10', 'description: US Senator Kamala Harris CA) 10', 'attorney 35', 'description: NPR 94', '10', 'description: Rachel Maddow 35']","['10037721448', '1070711267847852032', '1065655657548832768', '809103392609996800', '875006493984149509']"
1481373038847406090,2022-01-12 21:10:29+00:00,RT @LAWashingtonMO: Almost time for my 1st interview of Jan 2022 many more to come about national gun violence survivor week in February 💌💌…,en,Twitter for iPhone,everyone,1481373038847406090,,RaceAndRomance,273148,Do you want Him? Or do you want ME? Cause I want YOU! ~Baby ~Baby ~Baby~ The beautiful ones you always seem to lose~,,2010-02-09 02:54:31+00:00,1462450062798245896,https://pbs.twimg.com/profile_images/1201430236098965504/OL1VDXdV_normal.jpg,False,111,1293,707,0,0,0,0,retweeted,1481272741424779264,: Almost time for my 1st interview of Jan 2022 many more to come about national gun violence survivor week in February 💌💌…,"{'neg': 0.232, 'neu': 0.679, 'pos': 0.089, 'compound': -0.6124}",-0.6124,,,,['LAWashingtonMO'],112603618,[],,[],[]
1481372431696769028,2022-01-12 21:08:04+00:00,@ShittyTwats @N625662 ? @BobOnderMO,und,Twitter for iPhone,everyone,1481203014845276161,1351702685943291904,STAYWISE111,2653,,,2020-01-11 21:11:18+00:00,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,1,126,47,0,0,0,0,replied_to,1481351444498468864,?,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,,,,"['ShittyTwats', 'N625662', 'BobOnderMO']",1216105198877323268,[],,[],[]
1481370529621856260,2022-01-12 21:00:31+00:00,RT @LAWashingtonMO: Almost time for my 1st interview of Jan 2022 many more to come about national gun violence survivor week in February 💌💌…,en,Twitter for Android,everyone,1481370529621856260,,Richiebegood,39602,"Liberal Minnesota woman, wife, mom, grandmom, friend, lover of crows, hugger. She/her.",Minnesotan,2011-02-19 15:54:19+00:00,,https://pbs.twimg.com/profile_images/648595317831499776/mbuNVMDX_normal.png,False,7,139,247,0,0,0,0,retweeted,1481272741424779264,: Almost time for my 1st interview of Jan 2022 many more to come about national gun violence survivor week in February 💌💌…,"{'neg': 0.232, 'neu': 0.679, 'pos': 0.089, 'compound': -0.6124}",-0.6124,,,,['LAWashingtonMO'],254590000,[],,[],[]
1481366890270404610,2022-01-12 20:46:03+00:00,@NickBSchroer @BobOnderMO @BillEigel @tonylovasco The 'defender of liberty' is scared to lose seats. Yawn.,en,Twitter Web App,everyone,1481317835024568326,4591016128,canmxws,6288,The pandemic taught me to love cooking.,"Kansas City, Missouri",2009-04-05 03:30:07+00:00,1343636252088786944,https://pbs.twimg.com/profile_images/1021579727931199488/o9nGgewM_normal.jpg,False,1,2534,180,0,1,0,0,replied_to,1481317835024568326,The 'defender of liberty' is scared to lose seats. Yawn.,"{'neg': 0.341, 'neu': 0.366, 'pos': 0.293, 'compound': -0.2023}",-0.2023,,,,"['NickBSchroer', 'BobOnderMO', 'BillEigel', 'tonylovasco']",28932316,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070735163343036416', 'name': 'Nick Schroer', 'description': 'American politician serving in the Missouri House of Representatives'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1070735163343036416', 'name': 'Nick Schroer', 'description': 'American politician serving in the Missouri House of Representatives'}}]",,"['description: American politician serving in the Missouri House of Representatives 35', '10']",['1070735163343036416']
1481366866929111046,2022-01-12 20:45:58+00:00,"@NickBSchroer @BobOnderMO @BillEigel @tonylovasco Bet you supported Amendment 3 back in 2020 though huh?

Funny how you guys are in favor of gerrymandering until it negatively affects them personally. 

Sad that people in O'Fallon elected someone as clueless as you.",en,Twitter Web App,everyone,1481317835024568326,4591016128,Mrtraveler02,12415,,,2012-03-05 03:48:47+00:00,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,14,153,59,0,0,0,0,replied_to,1481317835024568326,Bet you supported Amendment 3 back in 2020 though huh? Funny how you guys are in favor of gerrymandering until it negatively affects them personally. Sad that people in O'Fallon elected someone as clueless as you.,"{'neg': 0.129, 'neu': 0.69, 'pos': 0.182, 'compound': 0.3182}",0.3182,,"['Place', ""O'Fallon""]",,"['NickBSchroer', 'BobOnderMO', 'BillEigel', 'tonylovasco']",515063027,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070735163343036416', 'name': 'Nick Schroer', 'description': 'American politician serving in the Missouri House of Representatives'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1070735163343036416', 'name': 'Nick Schroer', 'description': 'American politician serving in the Missouri House of Representatives'}}]","['Place', ""O'Fallon""]","['description: American politician serving in the Missouri House of Representatives 35', '10']",['1070735163343036416']
1481365669061054472,2022-01-12 20:41:12+00:00,@luanneoshea @AJWILLIKERS @NickBSchroer @BobOnderMO @BillEigel @tonylovasco I live in St. Charles County. That description is spot on.,en,Twitter Web App,everyone,1481317835024568326,1084451448,Mrtraveler02,12415,,,2012-03-05 03:48:47+00:00,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,False,14,153,59,0,1,0,0,replied_to,1481351307176943617,I live in St. Charles County. That description is spot on.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,"['Place', 'St. Charles County']",,"['luanneoshea', 'AJWILLIKERS', 'NickBSchroer', 'BobOnderMO', 'BillEigel', 'tonylovasco']",515063027,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070735163343036416', 'name': 'Nick Schroer', 'description': 'American politician serving in the Missouri House of Representatives'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1070735163343036416', 'name': 'Nick Schroer', 'description': 'American politician serving in the Missouri House of Representatives'}}]","['Place', 'St. Charles County']","['description: American politician serving in the Missouri House of Representatives 35', '10']",['1070735163343036416']
1481365175802679296,2022-01-12 20:39:15+00:00,RT @LAWashingtonMO: Almost time for my 1st interview of Jan 2022 many more to come about national gun violence survivor week in February 💌💌…,en,Twitter for Android,everyone,1481365175802679296,,nanarox7,13843,"Wife of Navy Veteran, Mom of 3, Nana of 10. Four year cancer survivor and Hobby farmer.",Virginia,2009-12-15 15:34:08+00:00,,https://pbs.twimg.com/profile_images/1123319200414564354/kGuEZK1M_normal.jpg,False,0,2147,955,0,0,0,0,retweeted,1481272741424779264,: Almost time for my 1st interview of Jan 2022 many more to come about national gun violence survivor week in February 💌💌…,"{'neg': 0.232, 'neu': 0.679, 'pos': 0.089, 'compound': -0.6124}",-0.6124,,,,['LAWashingtonMO'],97002204,[],,[],[]
1481360021434908676,2022-01-12 20:18:46+00:00,"@NickBSchroer @BobOnderMO @BillEigel @tonylovasco Cool, let's make Mid Missouri (Col, Fulton and Jc) 1 district too!",en,Twitter for Android,everyone,1481317835024568326,4591016128,BlueSeaOnMyMind,14189,"Tech Dude, Touched by his noodley appendage",United States,2010-08-11 16:05:44+00:00,744002424298299393,https://pbs.twimg.com/profile_images/979512226804531201/FHoRHu6s_normal.jpg,False,1,580,242,0,2,0,0,replied_to,1481317835024568326,"Cool, let's make Mid Missouri (Col, Fulton and Jc) 1 district too!","{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.3802}",0.3802,,"['Organization', 'Mid Missouri', 'Place', 'Col, Fulton']",,"['NickBSchroer', 'BobOnderMO', 'BillEigel', 'tonylovasco']",177231020,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070735163343036416', 'name': 'Nick Schroer', 'description': 'American politician serving in the Missouri House of Representatives'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1070735163343036416', 'name': 'Nick Schroer', 'description': 'American politician serving in the Missouri House of Representatives'}}]","['Organization', 'Mid Missouri', 'Place', 'Col, Fulton']","['description: American politician serving in the Missouri House of Representatives 35', '10']",['1070735163343036416']
1481359718488719364,2022-01-12 20:17:33+00:00,"@FriedmanBrock @LAWashingtonMO @amyinthelou @BrianWilliamsMO @MomsDemand Without gun laws, we can't enforce punishments. Without gun laws, criminals will get stronger guns than citizens. Leviticus 19:16 ""Do not go about spreading slander among your people. Do not do anything that endangers your neighbor’s life. I am the Lord.""Matthew 22:36-40 Be well",en,Twitter Web App,everyone,1481272741424779264,992244109,Susie62317890,920,"Mom. Grandmother, Advocate for ending the stigma against mental illness and improving gun laws. Love and kindness are my jam.",,2013-01-27 22:20:27+00:00,,https://pbs.twimg.com/profile_images/1394309745830412288/4EvdE_MB_normal.jpg,False,0,78,35,0,0,0,0,replied_to,1481347203302055942,"Without gun laws, we can't enforce punishments. Without gun laws, criminals will get stronger guns than citizens. Leviticus 19:16 ""Do not go about spreading slander among your people. Do not do anything that endangers your neighbor’s life. I am the Lord.""Matthew 22:36-40 Be well","{'neg': 0.0, 'neu': 0.724, 'pos': 0.276, 'compound': 0.9022}",0.9022,,"['Other', 'Lord']",,"['FriedmanBrock', 'LAWashingtonMO', 'amyinthelou', 'BrianWilliamsMO', 'MomsDemand']",1126369094,[],"['Other', 'Lord']",[],[]
1481357624096473103,2022-01-12 20:09:14+00:00,"@NickBSchroer @BobOnderMO @BillEigel @tonylovasco Bet you support Jackson county democrat votes being cracked into two districts, though.",en,Twitter for Android,everyone,1481317835024568326,4591016128,thisMrJanes,5704,"Social studies teacher in Jefferson City Missouri.  Lover of sports, education, politics, and my family! Opinions are my own and do not reflect my employer.",,2014-11-14 13:17:52+00:00,,https://pbs.twimg.com/profile_images/559910031324631040/kWekNx9C_normal.jpeg,False,18,729,425,0,6,0,0,replied_to,1481317835024568326,"Bet you support Jackson county democrat votes being cracked into two districts, though.","{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4019}",0.4019,,"['Person', 'Jackson']",,"['NickBSchroer', 'BobOnderMO', 'BillEigel', 'tonylovasco']",2899428181,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070735163343036416', 'name': 'Nick Schroer', 'description': 'American politician serving in the Missouri House of Representatives'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1070735163343036416', 'name': 'Nick Schroer', 'description': 'American politician serving in the Missouri House of Representatives'}}]","['Person', 'Jackson']","['description: American politician serving in the Missouri House of Representatives 35', '10']",['1070735163343036416']
1481356685021171719,2022-01-12 20:05:30+00:00,@luanneoshea @NickBSchroer @BobOnderMO @BillEigel @tonylovasco https://t.co/0QWgEBSapz,und,Twitter Web App,everyone,1481317835024568326,1084451448,SHockeyfan,7092,,,2019-02-24 05:56:45+00:00,,https://pbs.twimg.com/profile_images/1346933237231345668/aYjiRrtJ_normal.jpg,False,0,394,164,1,0,0,1,replied_to,1481351183314952193,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",0.0,,,['https://www.stltoday.com/news/local/govt-and-politics/st-charles-county-lawmaker-listed-out-of-district-address-as-primary-residence-in-documents/article_ec84616c-d4fc-5dd5-9bba-7e8c57acd877.html'],"['luanneoshea', 'NickBSchroer', 'BobOnderMO', 'BillEigel', 'tonylovasco']",1099548667822915584,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070735163343036416', 'name': 'Nick Schroer', 'description': 'American politician serving in the Missouri House of Representatives'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1070735163343036416', 'name': 'Nick Schroer', 'description': 'American politician serving in the Missouri House of Representatives'}}]",,"['description: American politician serving in the Missouri House of Representatives 35', '10']",['1070735163343036416']
1481356502183067650,2022-01-12 20:04:47+00:00,@NickBSchroer @BobOnderMO @BillEigel @tonylovasco *them,en,Twitter for Android,everyone,1481317835024568326,2640992041,momma_underhill,4158,"Environmentalist, animal advocate, geek, bookworm, gamer, crafty momma. BLM.  She/her.","Missouri, USA",2014-07-14 00:08:32+00:00,,https://pbs.twimg.com/profile_images/818179574676586497/0KlEVxy5_normal.jpg,False,10,1169,204,0,0,0,0,replied_to,1481356362206662662,*them,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,,,"['NickBSchroer', 'BobOnderMO', 'BillEigel', 'tonylovasco']",2640992041,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070735163343036416', 'name': 'Nick Schroer', 'description': 'American politician serving in the Missouri House of Representatives'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1070735163343036416', 'name': 'Nick Schroer', 'description': 'American politician serving in the Missouri House of Representatives'}}]",,"['description: American politician serving in the Missouri House of Representatives 35', '10']",['1070735163343036416']
1481356453667651587,2022-01-12 20:04:35+00:00,RT @LAWashingtonMO: Almost time for my 1st interview of Jan 2022 many more to come about national gun violence survivor week in February 💌💌…,en,Twitter for iPhone,everyone,1481356453667651587,,kcinsing,11949,"Wife and Mom, @MomsDemand volunteer, pro-vaxxer, blue girl in a red state",Florida,2010-10-12 23:33:27+00:00,,https://pbs.twimg.com/profile_images/1336178413552476161/eOsuylZa_normal.jpg,False,0,796,340,0,0,0,0,retweeted,1481272741424779264,: Almost time for my 1st interview of Jan 2022 many more to come about national gun violence survivor week in February 💌💌…,"{'neg': 0.232, 'neu': 0.679, 'pos': 0.089, 'compound': -0.6124}",-0.6124,,,,['LAWashingtonMO'],201936747,[],,[],[]
1481356362206662662,2022-01-12 20:04:13+00:00,@NickBSchroer @BobOnderMO @BillEigel @tonylovasco Looks like a bunch of Republicans concerned that redistricting their heavily gerrymandered districts would lead to then losing a job. Oh no.,en,Twitter for Android,everyone,1481317835024568326,4591016128,momma_underhill,4158,"Environmentalist, animal advocate, geek, bookworm, gamer, crafty momma. BLM.  She/her.","Missouri, USA",2014-07-14 00:08:32+00:00,,https://pbs.twimg.com/profile_images/818179574676586497/0KlEVxy5_normal.jpg,False,10,1169,204,1,6,0,1,replied_to,1481317835024568326,Looks like a bunch of Republicans concerned that redistricting their heavily gerrymandered districts would lead to then losing a job. Oh no.,"{'neg': 0.198, 'neu': 0.7, 'pos': 0.103, 'compound': -0.3182}",-0.3182,,"['Organization', 'Republicans']",,"['NickBSchroer', 'BobOnderMO', 'BillEigel', 'tonylovasco']",2640992041,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1070735163343036416', 'name': 'Nick Schroer', 'description': 'American politician serving in the Missouri House of Representatives'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1070735163343036416', 'name': 'Nick Schroer', 'description': 'American politician serving in the Missouri House of Representatives'}}]","['Organization', 'Republicans']","['description: American politician serving in the Missouri House of Representatives 35', '10']",['1070735163343036416']
1481355820981964803,2022-01-12 20:02:04+00:00,"RT @jrosenbaum: The official state senator for @jrosenbaum, @KarlaMayMO4, joins @sarahkkellogg and I on Politically Speaking to talk about…",en,Twitter for iPhone,everyone,1481355820981964803,,KarlaMayMO4,123,"Missouri State Senator Karla May, District 4","St. Louis, Missouri",2020-03-03 23:18:06+00:00,1476888263319240736,https://pbs.twimg.com/profile_images/1234987664945840129/xHroKHmC_normal.jpg,False,16,117,576,0,0,0,0,retweeted,1481353605651173378,": The official state senator for , , joins and I on Politically Speaking to talk about…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,,,"['jrosenbaum', 'jrosenbaum', 'KarlaMayMO4', 'sarahkkellogg']",1234980839408181248,[],,[],[]
