tweet_id,tweet_created_at,tweet_text,tweet_lang,tweet_source,tweet_reply_settings,tweet_conversation_id,tweet_in_response_to_user,tweet_username,tweet_user_tweet_count,tweet_user_description,tweet_user_location,tweet_user_created_at,tweet_user_pinned_tweet,tweet_user_profile_url,tweet_user_verified,tweet_user_listed_count,tweet_user_following_count,tweet_user_followers_count,tweet_reply_count,tweet_like_count,tweet_quote_count,tweet_reply_count,tweet_reference_type,tweet_reference_id,tweet_clean_text,tweet_sentiment_all,tweet_sentiment_compound,tweet_hashtags,tweet_annotations,tweet_urls,tweet_mentions,tweet_user_id,tweet_context_annotations
1480918513237864457,2022-01-11 15:04:22+00:00,"Simultaneously, in the #Missouri  Capital, #publicschool #Teachers are being targeted for a political game to earn republican brownie points. 🤦🏽‍♂️ #sad #StandUpFightBack https://t.co/RAPi8wSCq8",en,Twitter for iPhone,everyone,1480918513237864457,,MannyforKC,5631,Kansas City School Board member representing Sub District 3.,"Kansas City, MO",2016-01-26 05:19:18+00:00,,https://pbs.twimg.com/profile_images/1093377084024672256/g1V3K5iP_normal.jpg,False,16,2240,1993,0,2,0,0,quoted,1480916579978199043,"Simultaneously, in the #Missouri Capital, #publicschool #Teachers are being targeted for a political game to earn republican brownie points. 🤦🏽‍♂️ #sad #StandUpFightBack","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,"['Missouri', 'publicschool', 'Teachers', 'sad', 'StandUpFightBack']",,['https://twitter.com/MoDemParty/status/1480916579978199043'],,4848301863,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847546154439000064', 'name': 'Education', 'description': 'Education through the lens of those passionate about resources and news. This topic excludes Education policy and reform.'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Home & family', 'description': 'Hobbies and interests'}}]"
1480916426718392323,2022-01-11 14:56:04+00:00,"James Young, 2022 Missouri Teacher of the Year from @FergFlorSchools, is such an incredible representative of the amazing teachers working to best serve students across our state each and every day! #ShowMeSuccess https://t.co/jUREewUKdB",en,Twitter Web App,everyone,1480916426718392323,,MOEducation,18410,"Missouri Dept of Elementary & Secondary Education, the administrative agency for the State Board of Education. Non-Discrimination Policy: https://t.co/hf7SzdNSog.","Jefferson City, MO",2010-11-16 02:27:59+00:00,,https://pbs.twimg.com/profile_images/1520825992/Torch_for_twitter_icon_normal.JPG,True,333,1801,24208,1,55,2,1,,,"James Young, 2022 Missouri Teacher of the Year from , is such an incredible representative of the amazing teachers working to best serve students across our state each and every day! #ShowMeSuccess","{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.8516}",0.8516,['ShowMeSuccess'],"['Person', 'James Young', 'Organization', 'Missouri']",['https://twitter.com/MOEducation/status/1480916426718392323/photo/1'],['FergFlorSchools'],216215913,[]
1480914896497876995,2022-01-11 14:50:00+00:00,"Teachers are leaving the profession in great numbers….

Number 1 reason in Missouri?

Lack. of. RESPECT. 

I’ll say it louder….

▶️LACK OF RESPECT◀️

The #MOGOP hates teachers and public schools! I blame you!

#moleg",en,Twitter for iPhone,everyone,1480914896497876995,,FightTimeNow,2865,From the 💙 of the Midwest. 🇺🇸 Stand up and fight for what is right!,"Midwest, USA",2020-07-22 20:14:01+00:00,,https://pbs.twimg.com/profile_images/1469698172515663877/8lv2hYL1_normal.jpg,False,0,572,144,0,1,0,0,,,Teachers are leaving the profession in great numbers…. Number 1 reason in Missouri? Lack. of. RESPECT. I’ll say it louder…. ▶️LACK OF RESPECT◀️ The #MOGOP hates teachers and public schools! I blame you! #moleg,"{'neg': 0.175, 'neu': 0.599, 'pos': 0.226, 'compound': 0.4968}",0.4968,"['MOGOP', 'moleg']","['Place', 'Missouri']",,,1286031737735327744,[]
1480914148896743434,2022-01-11 14:47:01+00:00,"Rep Schroer apparently had the only non-biased teachers in the state so his edu was just fine. But he doesn’t trust any other Missouri teacher. 

If he asked non-white folks who grew up here whether the edu was biased, I’m certain he would receive a different perspective. #moleg",en,Twitter for iPhone,everyone,1480914148896743434,,MoFrom_MO,1119,"current STL City. former ACLU-MO Policy. always DC born, KCMO raised. she/her. All views are my own. RTs≠endorsements.","Missouri, USA",2016-05-18 18:05:14+00:00,,https://pbs.twimg.com/profile_images/1228458193254277121/5zYokJo9_normal.jpg,False,7,346,530,3,39,0,3,,,"Rep Schroer apparently had the only non-biased teachers in the state so his edu was just fine. But he doesn’t trust any other Missouri teacher. If he asked non-white folks who grew up here whether the edu was biased, I’m certain he would receive a different perspective. #moleg","{'neg': 0.049, 'neu': 0.794, 'pos': 0.157, 'compound': 0.705}",0.705,['moleg'],"['Person', 'Schroer', 'Place', 'Missouri']",,,732995476245643266,[]
1480911528039747586,2022-01-11 14:36:36+00:00,"Forcing teachers to do days of extra unpaid work or face thousands of dollars of lawsuits in order to empower a dystopia modeled on Fahrenheit 451.

This is your Missouri Republican legislature. https://t.co/tv5J7UAlL2",en,TweetDeck,everyone,1480911528039747586,,stlmodems,1073,St. Louis County Democratic Central Committee,"Clayton, MO",2019-10-15 17:16:59+00:00,,https://pbs.twimg.com/profile_images/1184233148244254728/klQLrU6C_normal.jpg,False,6,107,193,0,0,0,0,quoted,1480910876538458125,Forcing teachers to do days of extra unpaid work or face thousands of dollars of lawsuits in order to empower a dystopia modeled on Fahrenheit 451. This is your Missouri Republican legislature.,"{'neg': 0.051, 'neu': 0.949, 'pos': 0.0, 'compound': -0.1531}",-0.1531,,"['Organization', 'Missouri Republican']",['https://twitter.com/piper4missouri/status/1480910876538458125'],,1184156133197414400,[]
1480910231525855239,2022-01-11 14:31:27+00:00,"If you hate public education and think you know better than those trained to be teachers, Missouri has an incredibly lenient homeschool program. I invite you to check it out.#moleg",en,Twitter for iPhone,everyone,1480910231525855239,,TwoMartinisPls,8595,"I do artsy shit. Dogs ⬆️ people⬇️. Fuck nazis, anti-vaxxers and Karens. If you've never had a uterus I give zero fucks about your stance on abortion. She/her.",,2020-11-14 22:24:16+00:00,1473011257431183363,https://pbs.twimg.com/profile_images/1481335245777653760/edo7izHc_normal.jpg,False,1,442,369,0,11,1,0,,,"If you hate public education and think you know better than those trained to be teachers, Missouri has an incredibly lenient homeschool program. I invite you to check it out.#moleg","{'neg': 0.104, 'neu': 0.702, 'pos': 0.194, 'compound': 0.2944}",0.2944,['moleg'],"['Place', 'Missouri']",,,1327739059125497856,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847546154439000064', 'name': 'Education', 'description': 'Education through the lens of those passionate about resources and news. This topic excludes Education policy and reform.'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '852272390092410880', 'name': 'Homeschooling', 'description': 'Homeschooling'}}]"
1480909363002884104,2022-01-11 14:28:00+00:00,Rep Ritchie: says Missouri teachers give students a “neo-Marxist redaction of history”,en,Twitter for iPhone,everyone,1480909363002884104,,piper4missouri,2080,A rural teacher and progressive dirt road Democrat. Candidate for State Representative in HD1. A fighter from the beginning. Fully-fund Missouri schools📚,NWMO,2020-11-28 22:12:51+00:00,1389678336134295561,https://pbs.twimg.com/profile_images/1424461234464821248/7XfL80H1_normal.jpg,False,51,1120,10173,33,60,1,33,,,Rep Ritchie: says Missouri teachers give students a “neo-Marxist redaction of history”,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,"['Person', 'Ritchie', 'Organization', 'Missouri']",,,1332809596885405702,[]
1480908336249950211,2022-01-11 14:23:55+00:00,Ritchie says Missouri teachers are doing history a disservice.,en,Twitter for iPhone,everyone,1480908336249950211,,piper4missouri,2080,A rural teacher and progressive dirt road Democrat. Candidate for State Representative in HD1. A fighter from the beginning. Fully-fund Missouri schools📚,NWMO,2020-11-28 22:12:51+00:00,1389678336134295561,https://pbs.twimg.com/profile_images/1424461234464821248/7XfL80H1_normal.jpg,False,51,1120,10173,4,14,0,4,,,Ritchie says Missouri teachers are doing history a disservice.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,"['Person', 'Ritchie', 'Organization', 'Missouri']",,,1332809596885405702,[]
1480906801595834369,2022-01-11 14:17:50+00:00,"I’m at the Missouri State Capitol to testify against HB1474, a fundamental assault on the professionalism of teachers and the rights of children. I will be tweeting this catastrophe, and you can expect absolute absurdity. #LetThemLearn",en,Twitter for iPhone,everyone,1480906801595834369,,CroftSpeaks,20707,"Leader of @EthicalStL, one of the largest Humanist congregations in the world. Co-host of Lifefulness Pod w @SandersonJones. Husband to Kolten, dog-dad to Ella.","St. Louis, MO and London, UK",2011-02-23 22:20:29+00:00,,https://pbs.twimg.com/profile_images/1245326832037216256/cXWlhrqS_normal.jpg,False,110,2927,3337,4,66,4,4,,,"I’m at the Missouri State Capitol to testify against HB1474, a fundamental assault on the professionalism of teachers and the rights of children. I will be tweeting this catastrophe, and you can expect absolute absurdity. #LetThemLearn","{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.8765}",-0.8765,['LetThemLearn'],"['Organization', 'Missouri State Capitol']",,,256698152,[]
1480905867579035657,2022-01-11 14:14:07+00:00,Incredibly grateful for @NKCSchools and their amazing teachers and staff and admin this morning as I listen to the drivel of the man who would spearhead the end of public education in Missouri,en,Twitter Web App,everyone,1480905867579035657,,klamolo,5559,,,2012-10-04 02:21:20+00:00,,https://pbs.twimg.com/profile_images/1419458541358813184/KUkwhg3Q_normal.jpg,False,5,125,124,0,5,0,0,,,Incredibly grateful for and their amazing teachers and staff and admin this morning as I listen to the drivel of the man who would spearhead the end of public education in Missouri,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.796}",0.796,,"['Place', 'Missouri']",,['NKCSchools'],860720521,[]
1480904408003133443,2022-01-11 14:08:19+00:00,"@BigJoos @MomsDemand Yes, Tuesday morning at 8 am is super convenient for educators. It’s almost as if they don’t want to hear the facts that Missouri teachers want to share.",en,Twitter for iPhone,everyone,1480888879041454087,28137408,LauraAnnSTL,17265,Missouri @momsdemand group lead. Survivor🧡. Law clerks get paid to stalk my Twitter feed-Concerned parents do it for free. Opinions my own. She/her,"St. Louis, MO",2014-02-11 20:11:17+00:00,1460424549955162117,https://pbs.twimg.com/profile_images/1459569744076361728/DysgLf0V_normal.jpg,False,14,3029,4770,0,11,0,0,replied_to,1480895683091644416,"Yes, Tuesday morning at 8 am is super convenient for educators. It’s almost as if they don’t want to hear the facts that Missouri teachers want to share.","{'neg': 0.0, 'neu': 0.659, 'pos': 0.341, 'compound': 0.8555}",0.8555,,"['Place', 'Missouri']",,"['BigJoos', 'MomsDemand']",2338955550,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847546154439000064', 'name': 'Education', 'description': 'Education through the lens of those passionate about resources and news. This topic excludes Education policy and reform.'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Home & family', 'description': 'Hobbies and interests'}}]"
1480869943176568833,2022-01-11 11:51:22+00:00,"I wonder if public schools in FL will soon be equipped with curriculum detectors. Will Resource Officers be allowed pat downs of teachers for papers on the Missouri Compromise and the Trail of Tears. That smoke alarm, a heat seeking 13, 14, 15 Constitutional Amendment missle.",en,Twitter for Android,everyone,1480869943176568833,,TeddyP57550387,36647,"When hope is taken away from the people moral degeneration follows swiftly after.-Pearl S. Buck
Mom, Democrat, retired teacher,voter",SW FL,2020-06-10 21:08:24+00:00,1461095127800242184,https://pbs.twimg.com/profile_images/1474054840636649487/s0UAQPXv_normal.jpg,False,5,3552,3564,1,9,0,1,,,"I wonder if public schools in FL will soon be equipped with curriculum detectors. Will Resource Officers be allowed pat downs of teachers for papers on the Missouri Compromise and the Trail of Tears. That smoke alarm, a heat seeking 13, 14, 15 Constitutional Amendment missle.","{'neg': 0.093, 'neu': 0.907, 'pos': 0.0, 'compound': -0.5106}",-0.5106,,"['Place', 'FL', 'Place', 'Missouri']",,,1270825050376228866,[]
1480749826035761153,2022-01-11 03:54:04+00:00,Missouri state Rep. Brian Seitz has one clear priority for the 2022 legislative session: “Shut down” critical race theory in his state. He intends to do that by passing a bill that would forbid public school teachers from… https://t.co/irK4PXBrKX https://t.co/fsChgu0o83,en,dlvr.it,everyone,1480749826035761153,,torysleazeUK,36769,Producing hard-hitting anti-Tory political attack ADs & News. RTs prominent anti-Tory commentators.,,2021-04-14 20:32:19+00:00,1478262801105829889,https://pbs.twimg.com/profile_images/1426220585168875521/RXyVe6xr_normal.jpg,False,27,776,23046,0,0,0,0,,,Missouri state Rep. Brian Seitz has one clear priority for the 2022 legislative session: “Shut down” critical race theory in his state. He intends to do that by passing a bill that would forbid public school teachers from…,"{'neg': 0.112, 'neu': 0.825, 'pos': 0.063, 'compound': -0.25}",-0.25,,"['Organization', 'Missouri state Rep.', 'Person', 'Brian Seitz']","['http://dlvr.it/SGtyn1', 'http://torysleazeuk.com/d']",,1382431445063495688,[]
1480708567200153605,2022-01-11 01:10:07+00:00,"Fucking wild. This shit is coming to Missouri, starting with tomorrow's vote on HB1474. We teachers won't be neutral. https://t.co/ovLXyOIJhM",en,Twitter for Android,everyone,1480708567200153605,,tatersquared,906,she/her,,2012-10-03 21:26:28+00:00,,https://pbs.twimg.com/profile_images/1124461602881835009/TBFRamOc_normal.jpg,False,1,248,100,0,0,0,0,quoted,1479221391971033089,"Fucking wild. This shit is coming to Missouri, starting with tomorrow's vote on HB1474. We teachers won't be neutral.","{'neg': 0.177, 'neu': 0.823, 'pos': 0.0, 'compound': -0.5945}",-0.5945,,"['Place', 'Missouri']",['https://twitter.com/MrBTheTeach/status/1479221391971033089'],,860371495,[]
1480677674192355330,2022-01-10 23:07:21+00:00,If this passes Missouri teachers will be leaving in droves. Ridiculous! https://t.co/7OidRynoU3,en,Twitter for iPhone,everyone,1480677674192355330,,GlazebrookAngie,1180,"No Messaging! Mom, Nurse, bibliophile, sports enthusiast. 🌊 BLM, LGBTQIA Ally.","St Peters, MO",2020-12-16 15:37:36+00:00,,https://pbs.twimg.com/profile_images/1453325947151728655/jajoRnk0_normal.jpg,False,0,405,166,0,0,0,0,quoted,1480266895613964291,If this passes Missouri teachers will be leaving in droves. Ridiculous!,"{'neg': 0.218, 'neu': 0.782, 'pos': 0.0, 'compound': -0.4199}",-0.4199,,"['Place', 'Missouri']",['https://twitter.com/AlexDanvers2017/status/1480266895613964291'],,1339233156449382400,[]
1480675246835384331,2022-01-10 22:57:43+00:00,"@TheBonTindle Missouri has a teacher’s union but it is so much different operating on the scale of a state versus the scale@of the city. 

Our teachers can literally vote to stop work and to negotiate with the school district and city. It’s wild and they are POWERFUL and the city hates it.",en,Twitter for iPhone,everyone,1480655654742286342,2505580657,thearmchaircom,27207,"Vice President of @TheWitnessBCC Commentary on race, faith, & the internet. Black. Christian. Writer. Womanist. She/her/hers https://t.co/WjL8GmQnLm","Chicago, IL",2014-05-18 21:27:32+00:00,1012774742678491141,https://pbs.twimg.com/profile_images/1139759514125852674/hLchaoDV_normal.jpg,False,169,1092,22871,0,1,0,0,replied_to,1480674841942536192,Missouri has a teacher’s union but it is so much different operating on the scale of a state versus the scale the city. Our teachers can literally vote to stop work and to negotiate with the school district and city. It’s wild and they are POWERFUL and the city hates it.,"{'neg': 0.116, 'neu': 0.801, 'pos': 0.084, 'compound': -0.2145}",-0.2145,,"['Organization', 'Missouri']",,['TheBonTindle'],2505580657,[]
1480654278175952898,2022-01-10 21:34:23+00:00,"@Jewels_ATX 48 kids and 10 teachers in my kid's ""mask optional"" school in suburbia, Missouri (over 5%). I get exposure notices every day that they've been exposed. Luckily they are vaxxed and wear masks. Emergency school board meeting tonight. The center cannot hold...",en,Twitter Web App,everyone,1480649692920832008,1316406277434732549,Pugnugaceous,5025,"Dad, Designer, Gamer, Pinball, and whatnot.","Missouri, USA",2008-10-11 18:54:01+00:00,,https://pbs.twimg.com/profile_images/1478936127398625281/N8dSdWfT_normal.jpg,False,5,5001,366,0,2,0,0,replied_to,1480649692920832008,"48 kids and 10 teachers in my kid's ""mask optional"" school in suburbia, Missouri (over 5%). I get exposure notices every day that they've been exposed. Luckily they are vaxxed and wear masks. Emergency school board meeting tonight. The center cannot hold...","{'neg': 0.086, 'neu': 0.841, 'pos': 0.073, 'compound': 0.1027}",0.1027,,"['Place', 'Missouri']",,['Jewels_ATX'],16698849,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
1480600711784189952,2022-01-10 18:01:32+00:00,"Coming to a #moleg near you. The Elementary and Secondary Education Committee will hear a bill tomorrow that bans ""divisive subjects,"" just like this bill.

Retweet if you don't want Missouri teachers to be impartial on Nazis. https://t.co/p9IPKWQHBn",en,Twitter for Android,everyone,1480600711784189952,,MOLegDems,8902,The Official Twitter Account of the Missouri House Democratic Caucus. Salus Populi Suprema Lex Esto.,"Jefferson City, MO",2013-07-05 03:00:34+00:00,,https://pbs.twimg.com/profile_images/1346846969386442759/1_dvXute_normal.jpg,False,131,571,7661,4,56,2,4,quoted,1480525453257543680,"Coming to a #moleg near you. The Elementary and Secondary Education Committee will hear a bill tomorrow that bans ""divisive subjects,"" just like this bill. Retweet if you don't want Missouri teachers to be impartial on Nazis.","{'neg': 0.033, 'neu': 0.899, 'pos': 0.068, 'compound': 0.3134}",0.3134,['moleg'],"['Organization', 'The Elementary and Secondary Education Committee', 'Place', 'Missouri', 'Organization', 'Nazis']",['https://twitter.com/washingtonpost/status/1480525453257543680'],,1569554466,"[{'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '877326946253684737', 'name': 'United States Senate', 'description': 'United States Senate'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}]"
1480591663420555270,2022-01-10 17:25:35+00:00,"THE #MOGOP in #MOLEG wants their hands on public education tax money. They're doing everything they can to privatize our public schools.

Missouri is...
  * 49th in School Funding
  * 45th in Teacher Pay

The MO Republicans hate public schools and they hate public school teachers https://t.co/Q0OfFGOFt3",en,Twitter Web App,everyone,1480591663420555270,,FightTimeNow,2865,From the 💙 of the Midwest. 🇺🇸 Stand up and fight for what is right!,"Midwest, USA",2020-07-22 20:14:01+00:00,,https://pbs.twimg.com/profile_images/1469698172515663877/8lv2hYL1_normal.jpg,False,0,572,144,1,11,2,1,,,THE #MOGOP in #MOLEG wants their hands on public education tax money. They're doing everything they can to privatize our public schools. Missouri is... * 49th in School Funding * 45th in Teacher Pay The MO Republicans hate public schools and they hate public school teachers,"{'neg': 0.177, 'neu': 0.823, 'pos': 0.0, 'compound': -0.8316}",-0.8316,"['MOGOP', 'MOLEG']","['Place', 'Missouri']",['https://twitter.com/FightTimeNow/status/1480591663420555270/photo/1'],,1286031737735327744,[]
1480560105443577859,2022-01-10 15:20:11+00:00,".@MizzouEducation doctoral candidate Rachel Juergensen is searching for ways to make science education equitable. 
Read how: https://t.co/9rDtfYvVda https://t.co/Njzh1NXNFi",en,Falcon Social Media Management ,everyone,1480560105443577859,,Mizzou,29428,The official Twitter account of the University of Missouri #MizzouMade #ShowMe Social media guidelines: https://t.co/idiOfxeXdZ,"Columbia, Mo.",2009-03-10 17:34:40+00:00,,https://pbs.twimg.com/profile_images/751125231347965953/TZdCDFw-_normal.jpg,True,846,375,133088,0,8,4,0,,,. doctoral candidate Rachel Juergensen is searching for ways to make science education equitable. Read how:,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,"['Person', 'Rachel Juergensen']","['https://fal.cn/3lcQZ', 'https://twitter.com/Mizzou/status/1480560105443577859/video/1']",['MizzouEducation'],23620660,[]
1480558336982536192,2022-01-10 15:13:09+00:00,"If Missouri's HB 2189 passes, they'll be able to attend teachers' professional development programs too. I like to imagine a row of QAnon supporters just chilling out, watching Ms. Prosser from 6th grade English discuss new state testing standards.

https://t.co/HLZdfgCrRO https://t.co/UcSqPoly8C",en,Twitter Web App,everyone,1480557676438372363,2579133678,JeffreyASachs,32867,"Lecturer at Acadia University. Judicial politics, authoritarianism, Islamic law. Specializing in Sudan/Egypt. Occasionally free speech on campus issues as well.","Wolfville, Nova Scotia",2014-06-20 19:30:40+00:00,1298759492667158528,https://pbs.twimg.com/profile_images/1173951136312770560/NFbGbvIL_normal.jpg,False,281,1174,22196,4,38,1,4,replied_to,1480558153855078412,"If Missouri's HB 2189 passes, they'll be able to attend teachers' professional development programs too. I like to imagine a row of QAnon supporters just chilling out, watching Ms. Prosser from 6th grade English discuss new state testing standards.","{'neg': 0.027, 'neu': 0.84, 'pos': 0.133, 'compound': 0.6486}",0.6486,,"['Organization', 'Missouri', 'Organization', 'QAnon', 'Person', 'Ms. Prosser']","['https://legiscan.com/MO/text/HB2189/id/2464797', 'https://twitter.com/JeffreyASachs/status/1480558336982536192/photo/1']",,2579133678,[]
1480553818370805764,2022-01-10 14:55:12+00:00,"@TampaWoman1965 @10000marblespls @txcb1013 @dancofran @AbbottCampaign @GregAbbott_TX I did World History and US history/AP Government in HS in Missouri City (large, diverse southwest Houston burb) in ‘98-99, and both of my teachers (both White, 1 man &amp; 1 woman) were STELLAR. 🔥💣🤘🏾 More than anything, ground zero for this is segregated rural/suburban communities.",en,Twitter for iPhone,everyone,1480293156713340932,1348672208311345153,docrocktex26,608291,Wife. Mother. Daughter. Sister. Friend. Doctor. Christian. Texan. Longhorn. Pragmatist. Democrat. Scorpio. Recycler. Politics Junkie. Proverbial Firestarter.,"Houston, TX",2008-10-03 19:08:21+00:00,914927726779359234,https://pbs.twimg.com/profile_images/792431540143697922/VrNOi_FD_normal.jpg,False,1512,7219,127724,1,19,0,1,replied_to,1480541104202203137,"I did World History and US history/AP Government in HS in Missouri City (large, diverse southwest Houston burb) in ‘98-99, and both of my teachers (both White, 1 man &amp; 1 woman) were STELLAR. 🔥💣🤘🏾 More than anything, ground zero for this is segregated rural/suburban communities.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,"['Place', 'US', 'Organization', 'AP Government', 'Place', 'HS', 'Place', 'Missouri City', 'Place', 'Houston']",,"['TampaWoman1965', '10000marblespls', 'txcb1013', 'dancofran', 'AbbottCampaign', 'GregAbbott_TX']",16582131,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '998665458063560704', 'name': 'Greg Abbott', 'description': 'US Governor of Texas, Greg Abbott'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '998665458063560704', 'name': 'Greg Abbott', 'description': 'US Governor of Texas, Greg Abbott'}}]"
1480553057264058371,2022-01-10 14:52:10+00:00,"@piper4missouri Please consider running for school boards in Missouri and in every state.  Teachers and school administrators need the support of intelligent board members who care about justice and honest, accurate teaching of history.",en,Twitter Web App,everyone,1480207857958150147,1332809596885405702,lkathleenw,1365,"Ph.D. KU, still learning, working on being antiracist, love children and nice people. We're all homo sapiens.","Kansas City, MO",2009-05-08 23:40:56+00:00,,https://pbs.twimg.com/profile_images/797222649357185028/7dmVIewg_normal.jpg,False,0,579,144,2,15,0,2,replied_to,1480207857958150147,"Please consider running for school boards in Missouri and in every state. Teachers and school administrators need the support of intelligent board members who care about justice and honest, accurate teaching of history.","{'neg': 0.0, 'neu': 0.601, 'pos': 0.399, 'compound': 0.9509}",0.9509,,"['Place', 'Missouri']",,['piper4missouri'],38749142,[]
1480426687909163010,2022-01-10 06:30:02+00:00,"Have you seen the “Handle with Care” posts throughout social media? If not, two teachers from Missouri have gone viral with the notes they sent home to families.  https://t.co/0NvZVOrXCP https://t.co/S0Z3W811xB",en,Zoho Social,everyone,1480426687909163010,,ShannonKarcher,2145,Educational Consultant at Restorative Solutions Consulting,"Le Roy, NY",2009-04-20 21:57:13+00:00,,https://pbs.twimg.com/profile_images/1290335080506970114/fKV0EQZs_normal.jpg,False,2,311,138,0,0,0,0,,,"Have you seen the “Handle with Care” posts throughout social media? If not, two teachers from Missouri have gone viral with the notes they sent home to families.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,"['Place', 'Missouri']","['https://zcu.io/Cdu6', 'https://twitter.com/ShannonKarcher/status/1480426687909163010/photo/1']",,33680699,[]
1480365819540512768,2022-01-10 02:28:09+00:00,"@cnnbrk As a Missouri teacher, my heart goes out for those students and children who just want to get back to the classroom and learn.

Those Chicago teachers forgot why they entered the profession.",en,Twitter for iPhone,everyone,1480362168486932486,428333,HistorianUthoff,2462,"Christian, husband, father, son, son-in-law, brother, brother-in-law, uncle, historian, educator, grad student, coach, STL Cards & Blues fan, bookworm","St. Louis, MO",2015-10-29 19:35:15+00:00,,https://pbs.twimg.com/profile_images/1246127729944211466/_Xz_9Mz4_normal.jpg,False,4,193,233,1,5,0,1,replied_to,1480362168486932486,"As a Missouri teacher, my heart goes out for those students and children who just want to get back to the classroom and learn. Those Chicago teachers forgot why they entered the profession.","{'neg': 0.0, 'neu': 0.96, 'pos': 0.04, 'compound': 0.0772}",0.0772,,"['Place', 'Missouri', 'Place', 'Chicago']",,['cnnbrk'],4060704492,[]
1480363296469434368,2022-01-10 02:18:08+00:00,@fayzer09 @featherty @teach_n_travel The OP is from Missouri USA so the Edvantage discount does not apply. It is for Ontario Canada teachers and education workers.,en,Twitter for iPhone,everyone,1480255638341144581,241949372,hirschw1,34271,"I am a former high school English teacher and now a retired union staff member.
My pronouns are she/her/hers.","Brantford ON, Canada",2010-06-15 02:12:47+00:00,1201241867247075328,https://pbs.twimg.com/profile_images/1417532321025114120/5pcX7x1A_normal.jpg,False,41,1103,870,1,3,0,1,replied_to,1480350581457887232,The OP is from Missouri USA so the Edvantage discount does not apply. It is for Ontario Canada teachers and education workers.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,,"['Place', 'Missouri USA', 'Organization', 'Edvantage', 'Place', 'Ontario Canada']",,"['fayzer09', 'featherty', 'teach_n_travel']",155779008,[]
1480306076637663238,2022-01-09 22:30:46+00:00,history teachers would always say w a little too much pride that missouri was neutral in the civil war …….,en,Twitter for iPhone,everyone,1480306076637663238,,niceIore,3944,stupid emotional obsessive little me,🚫16+🚫|sheherlesbian20,2021-12-06 00:41:12+00:00,,https://pbs.twimg.com/profile_images/1478347024328278021/r9q_ySCW_normal.jpg,False,5,193,299,0,0,0,0,,,history teachers would always say w a little too much pride that missouri was neutral in the civil war …….,"{'neg': 0.177, 'neu': 0.726, 'pos': 0.097, 'compound': -0.4144}",-0.4144,,"['Place', 'missouri']",,,1467655289621168138,[]
